ts,vault_id,min,25perc,50perc,75perc,max,count
2023-04-10T00:00:00.000000,1109,317,17873.182,20523.9,22616.8,84596,742
2023-04-10T00:00:00.000000,1098,4242,18101.582,21217.45,23232.375,70529,736
2023-04-10T00:00:00.000000,1118,31,37717.19,37721.5,37725.914,37735,693
2023-04-10T00:00:00.000000,1113,31,38656.85,38664.84,38679.52,68615,729
2023-04-11T00:00:00.000000,1090,47,49664.668,49687.332,49698.203,76814,687
2023-04-11T00:00:00.000000,1107,380,16387.172,18086.367,22499.75,43133,755
2023-04-11T00:00:00.000000,1109,333,17642.416,19754.203,22254.334,84754,752
2023-04-11T00:00:00.000000,1091,31,49381.23,49386.89,49392.035,77781,762
2023-04-11T00:00:00.000000,1093,63,48736.14,48741.332,48746.2,67942,739
2023-04-11T00:00:00.000000,1111,808,39619.22,39638.418,39645.84,39656,720
2023-04-11T00:00:00.000000,1120,32,36230.215,36236.01,36241.17,36250,732
2023-04-11T00:00:00.000000,1108,934,17097.703,20574.334,23122.516,41811,731
2023-04-11T00:00:00.000000,1101,608,15950.375,19373.6,22513.875,45991,689
2023-04-11T00:00:00.000000,1097,317,18427.084,21423.709,23270.959,78041,743
2023-04-11T00:00:00.000000,1092,238,49097.07,49102.332,49107.44,60239,751
2023-04-11T00:00:00.000000,1115,1555,15228.625,17261.5,21545.375,38297,756
2023-04-11T00:00:00.000000,1119,490,17615.389,19112.936,22927.81,37121,748
2023-04-11T00:00:00.000000,1104,633,15589.2,17713.305,21922.725,45279,742
2023-04-11T00:00:00.000000,1099,681,15615.822,18243.74,22974.29,76257,742
2023-04-11T00:00:00.000000,1116,960,15704.839,17549.324,19746.324,69523,759
2023-04-11T00:00:00.000000,1095,95,16723.4,18340.334,22585.688,45680,706
2023-04-11T00:00:00.000000,1105,330,17630.0,19239.32,22408.75,43480,726
2023-04-11T00:00:00.000000,1112,648,17133.072,18854.375,22198.328,39353,756
2023-04-11T00:00:00.000000,1098,2195,17940.688,21311.75,23260.965,70561,717
2023-04-11T00:00:00.000000,1103,423,15079.875,18284.1,21427.125,70749,725
2023-04-11T00:00:00.000000,1100,966,18653.545,20639.639,23640.48,69353,752
2023-04-11T00:00:00.000000,1096,565,47289.805,47294.85,47299.785,70010,740
2023-04-11T00:00:00.000000,1118,31,37741.773,37746.117,37750.355,37762,734
2023-04-11T00:00:00.000000,1102,3025,18079.219,21991.82,23827.938,45970,729
2023-04-11T00:00:00.000000,1106,47,16602.07,18501.867,21397.336,77004,735
2023-04-11T00:00:00.000000,1114,928,17564.375,18952.768,21479.8,81752,750
2023-04-11T00:00:00.000000,1113,47,38682.113,38689.023,38702.586,68227,730
2023-04-11T00:00:00.000000,1110,31,17536.977,18731.727,22809.541,69997,751
2023-04-11T00:00:00.000000,1094,8440,16930.092,18079.818,21751.146,44862,695
2023-04-11T00:00:00.000000,1117,127,18202.602,20867.727,22708.883,37883,729
2023-04-12T00:00:00.000000,1104,32,15620.0,17760.225,21965.035,45312,737
2023-04-12T00:00:00.000000,1101,640,16100.3,19666.06,23184.928,46007,758
2023-04-12T00:00:00.000000,1102,380,18034.268,21596.555,23855.334,45989,746
2023-04-12T00:00:00.000000,1111,364,39646.125,39662.25,39669.293,39680,689
2023-04-12T00:00:00.000000,1107,818,16791.285,18119.084,22527.0,43156,742
2023-04-12T00:00:00.000000,1114,1911,17803.0,18980.56,21622.133,39042,702
2023-04-12T00:00:00.000000,1106,79,16678.38,18610.693,21419.846,77035,748
2023-04-12T00:00:00.000000,1117,1854,18324.404,21206.928,22729.322,37899,724
2023-04-12T00:00:00.000000,1100,997,18930.0,20666.033,23999.637,68735,746
2023-04-12T00:00:00.000000,1098,4290,17963.775,21446.84,23282.357,70576,759
2023-04-12T00:00:00.000000,1097,348,18462.9,21291.15,23303.32,76951,736
2023-04-12T00:00:00.000000,1116,991,15764.485,18060.318,21052.785,73027,698
2023-04-12T00:00:00.000000,1096,315,47313.54,47318.562,47324.195,70041,724
2023-04-12T00:00:00.000000,1113,63,38706.477,38713.883,38726.535,68647,729
2023-04-12T00:00:00.000000,1094,802,16845.492,18231.125,21779.125,44883,734
2023-04-12T00:00:00.000000,1093,16,48761.137,48766.074,48770.59,67974,743
2023-04-12T00:00:00.000000,1103,1949,14957.434,18125.861,21458.625,70764,785
2023-04-12T00:00:00.000000,1118,220,37764.734,37769.184,37773.47,37783,704
2023-04-12T00:00:00.000000,1105,364,17665.643,19264.691,22520.4,68818,730
2023-04-12T00:00:00.000000,1095,127,16752.666,18916.75,22627.0,45685,714
2023-04-12T00:00:00.000000,1090,78,49685.344,49714.285,49723.08,76845,685
2023-04-12T00:00:00.000000,1099,713,15644.0625,18285.375,23002.312,60631,696
2023-04-12T00:00:00.000000,1091,270,49407.367,49413.664,49418.36,77812,751
2023-04-12T00:00:00.000000,1110,47,17396.562,18671.6,22516.4,68358,750
2023-04-12T00:00:00.000000,1115,871,15046.438,17068.127,21128.95,38329,744
2023-04-12T00:00:00.000000,1109,364,17668.535,20567.916,22895.4,84644,704
2023-04-12T00:00:00.000000,1112,411,17154.91,18905.291,22861.281,51261,783
2023-04-12T00:00:00.000000,1120,360,36258.137,36263.31,36268.055,42801,749
2023-04-12T00:00:00.000000,1119,2275,17845.268,19407.623,22954.334,37137,729
2023-04-12T00:00:00.000000,1092,267,49121.492,49128.223,49133.574,60285,707
2023-04-12T00:00:00.000000,1108,316,17273.314,20605.242,23152.553,41839,743
2023-04-14T00:00:00.000000,1118,94,37812.375,37817.305,37821.72,37834,755
2023-04-14T00:00:00.000000,1091,173,49451.117,49460.652,49466.0,77860,734
2023-04-14T00:00:00.000000,1099,761,15665.2,18329.984,23044.555,76336,708
2023-04-14T00:00:00.000000,1094,5716,16978.906,18152.645,21758.268,44930,754
2023-04-14T00:00:00.000000,1093,63,48806.65,48812.746,48817.613,68005,751
2023-04-14T00:00:00.000000,1100,1045,18982.785,20810.334,24049.0,72014,730
2023-04-14T00:00:00.000000,1104,412,15597.108,17809.566,22007.822,45359,724
2023-04-14T00:00:00.000000,1114,16,17633.584,18786.209,21679.465,38521,741
2023-04-14T00:00:00.000000,1107,459,16580.703,18165.969,22573.496,43205,705
2023-04-14T00:00:00.000000,1113,437,38753.58,38761.34,38770.133,68694,734
2023-04-14T00:00:00.000000,1109,2253,17711.682,19841.0,22940.5,84817,696
2023-04-14T00:00:00.000000,1092,348,49169.254,49176.8,49182.344,60322,739
2023-04-14T00:00:00.000000,1097,507,18508.463,21347.4,23338.0,78120,737
2023-04-14T00:00:00.000000,1108,363,17319.941,20650.305,23200.477,41888,760
2023-04-14T00:00:00.000000,1090,48,49741.312,49756.47,49767.895,76306,727
2023-04-14T00:00:00.000000,1098,4338,18002.723,21212.299,23317.732,64179,732
2023-04-14T00:00:00.000000,1116,1023,15612.489,17617.045,20803.877,85504,730
2023-04-14T00:00:00.000000,1117,144,18282.55,20682.709,22673.055,37950,725
2023-04-14T00:00:00.000000,1103,486,15157.45,18367.357,21511.092,70828,751
2023-04-14T00:00:00.000000,1101,2203,15937.083,19446.643,23232.203,46064,727
2023-04-14T00:00:00.000000,1119,47,17689.521,18959.611,23005.1,37185,744
2023-04-14T00:00:00.000000,1112,459,17376.266,18841.111,22905.453,51309,719
2023-04-14T00:00:00.000000,1095,174,17046.12,18965.195,22666.223,45759,702
2023-04-14T00:00:00.000000,1111,887,39693.895,39709.637,39717.254,39729,712
2023-04-14T00:00:00.000000,1115,919,15298.2,17287.963,21621.557,38338,753
2023-04-14T00:00:00.000000,1096,362,47361.63,47367.29,47373.266,70090,750
2023-04-14T00:00:00.000000,1102,428,18084.393,21823.145,23898.209,66234,731
2023-04-14T00:00:00.000000,1105,408,17715.6,19822.219,22113.111,68865,746
2023-04-14T00:00:00.000000,1120,16,36298.562,36309.78,36315.266,42848,714
2023-04-14T00:00:00.000000,1110,565,17449.2,18949.434,22883.334,63526,738
2023-04-14T00:00:00.000000,1106,222,17130.465,18671.148,21479.812,77083,741
2023-04-15T00:00:00.000000,1110,380,17643.541,18976.111,22706.125,41285,721
2023-04-15T00:00:00.000000,1109,427,17997.021,20684.0,22959.271,84707,717
2023-04-15T00:00:00.000000,1096,660,47385.113,47390.754,47395.91,70013,721
2023-04-15T00:00:00.000000,1120,442,36329.0,36334.426,36339.754,36349,712
2023-04-15T00:00:00.000000,1111,919,39716.41,39733.066,39741.473,39752,722
2023-04-15T00:00:00.000000,1098,5057,18034.166,21315.467,23354.676,70655,724
2023-04-15T00:00:00.000000,1100,1061,18953.0,20731.482,23972.334,68332,716
2023-04-15T00:00:00.000000,1104,728,15646.094,17824.334,22038.125,45379,730
2023-04-15T00:00:00.000000,1097,411,18534.559,21410.0,23356.027,78152,711
2023-04-15T00:00:00.000000,1114,31,17658.88,18811.207,21920.512,39182,743
2023-04-15T00:00:00.000000,1101,703,15964.452,19488.504,23256.1,46086,732
2023-04-15T00:00:00.000000,1108,379,17146.64,20674.703,23196.232,41912,727
2023-04-15T00:00:00.000000,1116,728,16189.25,18133.127,19847.268,73106,715
2023-04-15T00:00:00.000000,1099,776,15324.167,18351.709,23067.479,69432,699
2023-04-15T00:00:00.000000,1119,601,17712.25,18982.5,22434.75,37216,756
2023-04-15T00:00:00.000000,1094,865,17024.7,18303.998,21849.1,44962,744
2023-04-15T00:00:00.000000,1106,444,17120.812,18691.0,21499.277,77114,741
2023-04-15T00:00:00.000000,1115,1666,15300.625,17352.166,21642.166,38392,720
2023-04-15T00:00:00.000000,1113,32,38778.12,38784.895,38798.22,68725,727
2023-04-15T00:00:00.000000,1095,739,17165.375,18989.66,22690.066,45748,756
2023-04-15T00:00:00.000000,1093,5254,48833.85,48839.0,48843.55,68036,737
2023-04-15T00:00:00.000000,1112,3787,17528.34,18976.223,22934.617,39448,740
2023-04-15T00:00:00.000000,1090,117,49771.023,49785.332,49795.98,76908,703
2023-04-15T00:00:00.000000,1117,144,18307.2,20715.238,22765.457,37982,718
2023-04-15T00:00:00.000000,1092,330,49194.09,49199.984,49204.992,60337,731
2023-04-15T00:00:00.000000,1091,126,49479.664,49486.094,49490.86,77891,741
2023-04-15T00:00:00.000000,1118,110,37837.02,37841.39,37845.473,37856,749
2023-04-15T00:00:00.000000,1103,31,14697.575,18379.516,21529.357,45858,733
2023-04-15T00:00:00.000000,1107,881,16482.96,18006.846,22601.2,43234,730
2023-04-15T00:00:00.000000,1105,427,17735.75,19372.447,22599.203,43601,713
2023-04-15T00:00:00.000000,1102,63,18235.521,22089.285,23934.357,71431,739
2023-04-17T00:00:00.000000,1117,145,18356.89,20762.666,22859.78,38030,739
2023-04-17T00:00:00.000000,1097,458,18787.78,21572.0,23418.25,78184,707
2023-04-17T00:00:00.000000,1107,523,16911.523,18245.0,22656.406,43284,742
2023-04-17T00:00:00.000000,1105,16,17785.7,19815.291,22640.5,43648,712
2023-04-17T00:00:00.000000,1093,48,48877.734,48884.016,48889.09,68067,713
2023-04-17T00:00:00.000000,1114,47,17917.51,19095.76,21714.916,81894,727
2023-04-17T00:00:00.000000,1116,5235,15790.031,17754.375,19901.666,85568,738
2023-04-17T00:00:00.000000,1100,268,19053.57,20784.0,23982.166,69496,733
2023-04-17T00:00:00.000000,1094,913,16916.283,18120.217,21313.08,45009,708
2023-04-17T00:00:00.000000,1092,377,49242.535,49248.156,49253.64,60400,736
2023-04-17T00:00:00.000000,1109,475,18043.062,20714.375,22608.166,84770,727
2023-04-17T00:00:00.000000,1102,47,18154.133,22141.0,23972.0,71462,716
2023-04-17T00:00:00.000000,1103,1663,15235.286,18426.084,21570.518,70891,696
2023-04-17T00:00:00.000000,1112,3834,17505.0,18984.334,22978.285,51388,734
2023-04-17T00:00:00.000000,1120,32,36375.83,36381.086,36386.42,36397,731
2023-04-17T00:00:00.000000,1090,8,49810.54,49829.965,49841.066,76956,734
2023-04-17T00:00:00.000000,1115,1714,15358.969,17351.828,21733.258,38440,738
2023-04-17T00:00:00.000000,1095,253,16869.744,19035.03,22736.225,45823,723
2023-04-17T00:00:00.000000,1104,143,15712.003,17867.8,21967.725,45427,747
2023-04-17T00:00:00.000000,1119,2357,17814.6,19320.084,22534.324,37264,741
2023-04-17T00:00:00.000000,1111,491,39764.5,39781.484,39789.39,39800,761
2023-04-17T00:00:00.000000,1113,15,38825.273,38831.848,38843.406,68385,711
2023-04-17T00:00:00.000000,1106,190,16754.0,18737.473,21534.2,77146,746
2023-04-17T00:00:00.000000,1101,3095,16011.143,19527.5,22720.727,46143,742
2023-04-17T00:00:00.000000,1099,189,15762.23,18406.77,23112.328,69479,765
2023-04-17T00:00:00.000000,1108,426,17181.213,19603.055,23270.61,41960,723
2023-04-17T00:00:00.000000,1118,63,37884.703,37889.707,37893.53,37905,720
2023-04-17T00:00:00.000000,1091,173,49523.59,49529.86,49535.535,77923,741
2023-04-17T00:00:00.000000,1110,1489,17526.646,19025.8,22955.75,70140,727
2023-04-17T00:00:00.000000,1096,759,47433.29,47438.492,47443.5,70154,740
2023-04-17T00:00:00.000000,1098,2322,18364.176,21268.473,23358.107,64179,744
2023-04-18T00:00:00.000000,1113,204,38848.066,38855.96,38869.93,68401,725
2023-04-18T00:00:00.000000,1119,1633,17779.719,19055.182,23015.494,37229,729
2023-04-18T00:00:00.000000,1112,554,17299.334,19023.102,23003.223,51404,742
2023-04-18T00:00:00.000000,1104,174,15201.458,17893.834,22103.318,45447,739
2023-04-18T00:00:00.000000,1103,95,14766.344,18450.0,21594.0,45931,730
2023-04-18T00:00:00.000000,1108,1077,17207.963,19696.018,23293.35,41984,715
2023-04-18T00:00:00.000000,1090,8,49829.7,49853.543,49864.965,76971,703
2023-04-18T00:00:00.000000,1109,506,18064.334,20722.664,23022.8,84911,726
2023-04-18T00:00:00.000000,1101,766,16103.6,19547.36,23320.744,46159,732
2023-04-18T00:00:00.000000,1102,3494,18351.559,22155.74,23993.94,46138,751
2023-04-18T00:00:00.000000,1106,222,16809.018,18758.572,21545.15,77178,733
2023-04-18T00:00:00.000000,1118,1693,37908.223,37912.953,37917.492,37929,735
2023-04-18T00:00:00.000000,1093,32,48903.297,48908.508,48913.246,48922,719
2023-04-18T00:00:00.000000,1115,1730,15374.8,17399.5,21721.977,38456,718
2023-04-18T00:00:00.000000,1120,63,36400.883,36405.945,36410.777,42942,734
2023-04-18T00:00:00.000000,1096,31,47456.81,47462.34,47467.797,70185,737
2023-04-18T00:00:00.000000,1111,507,39790.01,39806.316,39813.152,39824,731
2023-04-18T00:00:00.000000,1099,221,15756.292,18424.916,23136.2,69510,733
2023-04-18T00:00:00.000000,1100,1108,19077.367,20820.652,24136.5,72014,731
2023-04-18T00:00:00.000000,1094,2414,16940.5,18355.727,21338.25,45036,732
2023-04-18T00:00:00.000000,1091,291,49547.82,49554.46,49559.582,61178,719
2023-04-18T00:00:00.000000,1117,1185,18376.232,20789.47,22622.285,38042,738
2023-04-18T00:00:00.000000,1105,31,17811.777,19406.0,22542.166,68961,711
2023-04-18T00:00:00.000000,1107,555,16559.4,18260.6,22678.285,43305,746
2023-04-18T00:00:00.000000,1114,63,17732.75,19088.625,21995.89,81925,739
2023-04-18T00:00:00.000000,1098,2354,18105.875,21590.562,23181.166,70719,740
2023-04-18T00:00:00.000000,1110,675,17544.143,19047.334,22981.8,70171,736
2023-04-18T00:00:00.000000,1116,32,15815.056,17752.809,19924.322,73170,747
2023-04-18T00:00:00.000000,1092,32,49263.156,49271.062,49277.1,56478,724
2023-04-18T00:00:00.000000,1097,490,18601.916,21426.166,23142.35,77093,717
2023-04-18T00:00:00.000000,1095,79,17240.93,19063.0,22765.031,45580,729
2023-04-19T00:00:00.000000,1113,16,38873.617,38880.87,38893.0,68432,724
2023-04-19T00:00:00.000000,1112,842,17569.04,18961.264,23031.2,39543,761
2023-04-19T00:00:00.000000,1099,237,15807.75,18445.75,23159.113,69526,743
2023-04-19T00:00:00.000000,1106,333,16801.057,18787.996,21591.416,76939,736
2023-04-19T00:00:00.000000,1093,48,48927.508,48932.203,48936.938,68130,714
2023-04-19T00:00:00.000000,1120,85,36424.53,36429.297,36434.3,42973,748
2023-04-19T00:00:00.000000,1119,158,17804.723,19079.3,22531.928,37231,736
2023-04-19T00:00:00.000000,1105,47,17828.346,19772.111,22690.5,43676,719
2023-04-19T00:00:00.000000,1101,15378,16068.977,19582.72,23341.428,46187,694
2023-04-19T00:00:00.000000,1094,960,17043.125,18398.5,21948.5,45057,760
2023-04-19T00:00:00.000000,1100,2756,19100.9,20835.9,24159.062,68427,766
2023-04-19T00:00:00.000000,1107,570,16654.742,18289.084,22697.75,43327,713
2023-04-19T00:00:00.000000,1104,523,15784.179,17921.084,22053.05,45472,720
2023-04-19T00:00:00.000000,1108,474,17440.625,20770.918,23316.82,42003,740
2023-04-19T00:00:00.000000,1110,475,17564.277,19070.82,23004.3,68531,735
2023-04-19T00:00:00.000000,1098,4448,18130.625,21612.75,23349.666,70750,706
2023-04-19T00:00:00.000000,1115,1046,15215.833,17405.1,21606.75,38472,740
2023-04-19T00:00:00.000000,1116,48,15706.14,17721.25,19943.982,85615,736
2023-04-19T00:00:00.000000,1117,145,18399.125,20806.559,22904.178,38077,728
2023-04-19T00:00:00.000000,1109,522,18092.389,20794.375,23053.076,84943,718
2023-04-19T00:00:00.000000,1092,425,49289.785,49294.586,49299.73,54043,737
2023-04-19T00:00:00.000000,1111,539,39813.09,39830.465,39837.95,39849,752
2023-04-19T00:00:00.000000,1103,1710,15285.828,18473.078,21621.984,45947,727
2023-04-19T00:00:00.000000,1118,6498,37932.586,37937.375,37941.29,37953,737
2023-04-19T00:00:00.000000,1102,94,18201.828,21285.834,24017.61,66345,739
2023-04-19T00:00:00.000000,1114,126,17756.666,19144.912,21671.75,81941,718
2023-04-19T00:00:00.000000,1096,81,47482.05,47487.086,47492.07,70120,682
2023-04-19T00:00:00.000000,1097,982,18631.352,21569.85,23469.979,78231,721
2023-04-19T00:00:00.000000,1091,220,49573.47,49578.273,49583.027,77971,746
2023-04-19T00:00:00.000000,1095,95,17112.531,19056.715,22785.16,45870,745
2023-04-19T00:00:00.000000,1090,8,49858.37,49878.145,49890.11,76432,759
2023-04-20T00:00:00.000000,1097,886,18860.934,21642.611,23494.3,77141,740
2023-04-20T00:00:00.000000,1096,786,47505.53,47510.895,47516.34,70231,754
2023-04-20T00:00:00.000000,1110,237,17779.285,19095.834,22709.25,70219,716
2023-04-20T00:00:00.000000,1107,1145,16607.3,18307.232,22721.0,43355,730
2023-04-20T00:00:00.000000,1102,126,18229.592,22198.32,24041.375,71541,742
2023-04-20T00:00:00.000000,1099,2106,15831.381,18478.592,23185.111,76462,732
2023-04-20T00:00:00.000000,1093,111,48952.355,48956.836,48961.375,68161,726
2023-04-20T00:00:00.000000,1115,1062,15362.661,17448.092,21765.766,38519,705
2023-04-20T00:00:00.000000,1103,142,15051.9,18500.178,21643.145,45972,715
2023-04-20T00:00:00.000000,1106,269,16822.133,18746.996,21607.334,77225,726
2023-04-20T00:00:00.000000,1113,48,38897.156,38904.34,38915.0,43175,748
2023-04-20T00:00:00.000000,1098,2401,18445.1,21310.57,23469.084,70782,701
2023-04-20T00:00:00.000000,1112,601,17409.05,19099.178,23054.938,51452,735
2023-04-20T00:00:00.000000,1116,12729,15834.738,17765.686,19972.7,85647,739
2023-04-20T00:00:00.000000,1111,1030,39837.133,39853.703,39861.72,39874,748
2023-04-20T00:00:00.000000,1108,505,17464.889,20797.857,23344.812,42029,726
2023-04-20T00:00:00.000000,1109,554,18114.01,20792.166,23074.225,84959,725
2023-04-20T00:00:00.000000,1095,127,17288.467,19108.5,22812.2,45627,740
2023-04-20T00:00:00.000000,1090,1045,49882.65,49904.543,49913.01,76448,727
2023-04-20T00:00:00.000000,1105,79,17855.25,19476.715,22713.0,69008,756
2023-04-20T00:00:00.000000,1094,5858,17144.75,18424.23,21969.43,45072,741
2023-04-20T00:00:00.000000,1120,16,36448.926,36453.566,36458.625,36467,741
2023-04-20T00:00:00.000000,1100,1172,19122.045,20860.867,24186.584,72014,727
2023-04-20T00:00:00.000000,1114,111,17991.357,19171.914,22044.912,81973,753
2023-04-20T00:00:00.000000,1104,222,15417.2,17709.0,21841.312,45494,724
2023-04-20T00:00:00.000000,1091,338,49597.89,49602.74,49607.312,78002,724
2023-04-20T00:00:00.000000,1117,160,18488.75,21407.455,22925.547,38094,721
2023-04-20T00:00:00.000000,1101,1,16288.559,19863.902,23376.125,46202,725
2023-04-20T00:00:00.000000,1118,17,37956.664,37961.41,37965.63,37975,741
2023-04-20T00:00:00.000000,1119,190,17832.625,19100.953,23146.867,37327,707
2023-04-20T00:00:00.000000,1092,79,49313.434,49319.36,49324.773,56526,727
2023-04-21T00:00:00.000000,1111,586,39861.633,39878.324,39885.375,39897,764
2023-04-21T00:00:00.000000,1120,660,36473.215,36477.727,36482.426,43021,703
2023-04-21T00:00:00.000000,1116,16,15753.0,17779.984,21242.666,73233,722
2023-04-21T00:00:00.000000,1101,845,16123.5,19631.45,23391.285,46229,728
2023-04-21T00:00:00.000000,1113,31,38921.336,38928.47,38940.086,68480,739
2023-04-21T00:00:00.000000,1104,142,15833.583,17863.855,22171.64,45522,718
2023-04-21T00:00:00.000000,1106,285,17294.566,18879.055,21642.137,77241,709
2023-04-21T00:00:00.000000,1109,570,17978.709,20815.725,23055.125,83889,717
2023-04-21T00:00:00.000000,1102,190,18371.5,22241.484,24066.643,71573,719
2023-04-21T00:00:00.000000,1107,1038,17009.82,18338.291,22742.584,43376,713
2023-04-21T00:00:00.000000,1108,1140,17279.217,19726.102,23336.074,42050,741
2023-04-21T00:00:00.000000,1090,16,49908.2,49927.133,49936.5,74816,722
2023-04-21T00:00:00.000000,1114,141,17895.531,18954.031,22065.281,39266,741
2023-04-21T00:00:00.000000,1103,174,15039.44,18525.18,21667.8,70986,746
2023-04-21T00:00:00.000000,1097,553,18676.166,21508.1,23512.322,77156,721
2023-04-21T00:00:00.000000,1095,348,16969.0,19136.58,22835.482,45917,742
2023-04-21T00:00:00.000000,1092,16,49337.938,49342.58,49347.484,60491,743
2023-04-21T00:00:00.000000,1099,300,15854.75,18500.45,23076.572,76493,697
2023-04-21T00:00:00.000000,1112,890,17642.5,19122.807,23078.342,51484,713
2023-04-21T00:00:00.000000,1091,267,49621.473,49626.492,49631.27,61178,732
2023-04-21T00:00:00.000000,1115,1093,15454.733,17488.334,21824.271,38535,709
2023-04-21T00:00:00.000000,1100,362,19146.6,20883.95,24205.55,72014,735
2023-04-21T00:00:00.000000,1096,15,47529.426,47534.727,47540.633,70262,719
2023-04-21T00:00:00.000000,1105,31,17880.25,19990.834,22736.25,69024,728
2023-04-21T00:00:00.000000,1093,268,48975.895,48980.66,48985.23,68176,740
2023-04-21T00:00:00.000000,1098,4511,18179.072,21493.994,23489.875,64179,744
2023-04-21T00:00:00.000000,1094,1007,17081.254,18454.54,22002.414,45104,713
2023-04-21T00:00:00.000000,1119,205,17855.3,19172.473,22623.8,37279,726
2023-04-21T00:00:00.000000,1117,160,18452.324,20855.531,22952.584,38125,717
2023-04-21T00:00:00.000000,1118,47,37980.98,37985.406,37989.336,38001,723
2023-04-21T00:00:00.000000,1110,269,17617.719,18886.223,22806.867,68579,725
2023-04-22T00:00:00.000000,1104,602,15298.375,17520.543,21897.916,45548,719
2023-04-22T00:00:00.000000,1120,32,36495.0,36500.82,36505.984,36514,744
2023-04-22T00:00:00.000000,1115,1109,15399.9795,17315.666,21283.342,38566,683
2023-04-22T00:00:00.000000,1102,221,18274.666,22098.166,24088.555,66424,722
2023-04-22T00:00:00.000000,1113,200,38944.562,38952.355,38965.016,68898,691
2023-04-22T00:00:00.000000,1118,63,38003.89,38008.688,38013.094,38023,765
2023-04-22T00:00:00.000000,1101,2391,16130.637,19662.2,23420.691,46250,690
2023-04-22T00:00:00.000000,1119,759,17892.156,19644.97,23050.812,37375,744
2023-04-22T00:00:00.000000,1091,346,49643.645,49649.406,49654.3,78050,688
2023-04-22T00:00:00.000000,1096,125,47552.81,47557.918,47564.33,70280,741
2023-04-22T00:00:00.000000,1098,5115,18494.688,21426.959,23376.0,64179,692
2023-04-22T00:00:00.000000,1108,4537,17513.867,20844.389,23394.6,42078,724
2023-04-22T00:00:00.000000,1099,316,15881.1,18527.256,23237.46,76509,744
2023-04-22T00:00:00.000000,1094,2524,17182.0,18472.65,22022.488,45131,742
2023-04-22T00:00:00.000000,1116,127,15941.162,17840.334,21179.744,85694,763
2023-04-22T00:00:00.000000,1114,158,18039.861,19217.291,22091.0,82020,749
2023-04-22T00:00:00.000000,1109,601,17940.45,20838.334,23099.664,84881,731
2023-04-22T00:00:00.000000,1106,316,17320.775,18870.018,21658.0,77273,734
2023-04-22T00:00:00.000000,1093,15,48995.926,49003.324,49008.46,49018,743
2023-04-22T00:00:00.000000,1095,174,17339.867,19160.67,22847.666,45949,746
2023-04-22T00:00:00.000000,1107,1053,17033.678,18363.182,22770.686,43402,691
2023-04-22T00:00:00.000000,1112,633,17679.893,19140.564,22091.5,51500,728
2023-04-22T00:00:00.000000,1103,689,14860.5,18366.834,21690.969,71018,734
2023-04-22T00:00:00.000000,1090,45,49931.855,49951.348,49960.695,77082,722
2023-04-22T00:00:00.000000,1100,2835,19177.727,20986.486,24224.2,68506,736
2023-04-22T00:00:00.000000,1092,47,49360.645,49365.93,49370.953,60507,720
2023-04-22T00:00:00.000000,1111,602,39886.21,39903.094,39910.54,39922,745
2023-04-22T00:00:00.000000,1105,47,17901.572,19529.836,22033.8,69056,722
2023-04-22T00:00:00.000000,1110,285,17641.434,18980.133,23067.4,41441,742
2023-04-22T00:00:00.000000,1097,949,18704.775,21665.92,23536.482,76079,764
2023-04-22T00:00:00.000000,1117,160,18474.166,20878.5,22726.75,38141,744
